key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_am,ss_del,ll_am,ll_del,key_resp_4.keys,key_resp_4.rt
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,0.0,1.310085,0.0,54.0,54.0,23.0,1.0,10000.0,0.0,110000.0,90.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,0.0,0.76463,0.0,55.0,55.0,57.0,1.0,5000.0,0.0,55000.0,151.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,right,0.0,0.738305,0.0,56.0,56.0,27.0,1.0,10000.0,0.0,61000.0,150.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,2.354375,0.0,57.0,57.0,3.0,1.0,10000.0,0.0,109000.0,5.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,0.0,2.27983,0.0,58.0,58.0,52.0,1.0,5000.0,0.0,56000.0,89.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,0.787435,0.0,59.0,59.0,43.0,1.0,5000.0,0.0,106000.0,29.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,1.60928,0.0,60.0,60.0,49.0,1.0,5000.0,0.0,149000.0,59.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,2.90075,0.0,61.0,61.0,66.0,1.0,25000.0,0.0,55000.0,11.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,0.76626,0.0,62.0,62.0,0.0,1.0,10000.0,0.0,20000.0,5.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,1.276425,0.0,63.0,63.0,33.0,1.0,5000.0,0.0,104000.0,5.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,1.0543,0.0,64.0,64.0,68.0,1.0,25000.0,0.0,125000.0,9.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,0.0,1.64787,0.0,65.0,65.0,20.0,1.0,10000.0,0.0,20000.0,90.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,1.102065,0.0,66.0,66.0,13.0,1.0,10000.0,0.0,111000.0,30.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,3.33071,0.0,67.0,67.0,7.0,1.0,10000.0,0.0,59000.0,9.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,right,0.0,0.80564,0.0,68.0,68.0,59.0,1.0,5000.0,0.0,151000.0,150.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,right,0.0,3.150685,0.0,69.0,69.0,88.0,1.0,25000.0,0.0,125000.0,149.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,0.47307,0.0,70.0,70.0,4.0,1.0,10000.0,0.0,150000.0,5.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,0.0,0.92244,0.0,71.0,71.0,89.0,1.0,25000.0,0.0,150000.0,150.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,0.50531,0.0,72.0,72.0,32.0,1.0,5000.0,0.0,54000.0,5.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,0.44092,0.0,73.0,73.0,65.0,1.0,25000.0,0.0,35000.0,11.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,0.0,1.12085,0.0,74.0,74.0,55.0,1.0,5000.0,0.0,14000.0,149.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,right,0.0,2.879175,0.0,75.0,75.0,77.0,1.0,25000.0,0.0,75000.0,59.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,1.117485,0.0,76.0,76.0,24.0,1.0,10000.0,0.0,149000.0,89.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,0.0,1.054375,0.0,77.0,77.0,25.0,1.0,10000.0,0.0,10000.0,150.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,0.963855,0.0,78.0,78.0,14.0,1.0,10000.0,0.0,150000.0,30.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,0.324755,0.0,79.0,79.0,69.0,1.0,25000.0,0.0,150000.0,9.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,0.74123,0.0,80.0,80.0,9.0,1.0,10000.0,0.0,151000.0,11.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,0.677625,0.0,81.0,81.0,54.0,1.0,5000.0,0.0,150000.0,90.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,1.55479,0.0,82.0,82.0,63.0,1.0,25000.0,0.0,125000.0,4.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,1.02434,0.0,83.0,83.0,41.0,1.0,5000.0,0.0,35000.0,31.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,1.091675,0.0,84.0,84.0,37.0,1.0,5000.0,0.0,56000.0,9.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,1.090695,0.0,85.0,85.0,53.0,1.0,5000.0,0.0,104000.0,90.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,0.64328,0.0,86.0,86.0,70.0,1.0,25000.0,0.0,35000.0,30.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,left,1.0,1.09278,0.0,87.0,87.0,36.0,1.0,5000.0,0.0,36000.0,9.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,2.96143,0.0,88.0,88.0,10.0,1.0,10000.0,0.0,21000.0,31.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,right,1.0,0.57097,0.0,89.0,89.0,1.0,1.0,10000.0,0.0,39000.0,6.0,,
,,,,,,,,,,,,,,,,,,,,,,,2,193,2020-11-12_11h35.37.243,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,,right,1.570865
